id,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,ST,PINCP
72140,31.0,1.0,21.0,1.0,4700.0,22.0,1.0,45.0,1.0,1.0,5.0,32000.0
72262,53.0,1.0,19.0,1.0,7700.0,29.0,1.0,40.0,1.0,1.0,5.0,45000.0
72277,40.0,6.0,16.0,1.0,9130.0,5.0,2.0,40.0,2.0,2.0,5.0,12000.0
72285,20.0,1.0,16.0,5.0,6441.0,6.0,13.0,60.0,1.0,1.0,5.0,12000.0
72329,35.0,1.0,20.0,1.0,4700.0,5.0,0.0,48.0,2.0,1.0,5.0,72000.0
72339,65.0,1.0,16.0,1.0,9130.0,5.0,1.0,10.0,1.0,1.0,5.0,12000.0
72354,71.0,3.0,16.0,1.0,5220.0,6.0,1.0,40.0,2.0,9.0,5.0,56500.0
72398,49.0,1.0,20.0,1.0,3610.0,5.0,0.0,38.0,2.0,1.0,5.0,75000.0
72403,65.0,1.0,18.0,1.0,4700.0,5.0,0.0,40.0,1.0,1.0,5.0,32000.0
72426,63.0,1.0,21.0,3.0,8250.0,243.0,0.0,24.0,2.0,1.0,5.0,23400.0
72494,25.0,1.0,17.0,1.0,2861.0,315.0,9.0,40.0,1.0,1.0,5.0,20000.0
72508,55.0,1.0,20.0,1.0,5400.0,6.0,0.0,40.0,2.0,2.0,5.0,30000.0
72617,54.0,4.0,21.0,1.0,2310.0,6.0,1.0,40.0,2.0,1.0,5.0,50000.0
72633,39.0,3.0,19.0,1.0,9122.0,41.0,1.0,30.0,1.0,1.0,5.0,17000.0
72634,47.0,8.0,18.0,1.0,4220.0,5.0,1.0,55.0,1.0,1.0,5.0,120000.0
72745,29.0,1.0,17.0,3.0,4110.0,5.0,0.0,38.0,2.0,1.0,5.0,10000.0
72838,35.0,1.0,16.0,1.0,8950.0,56.0,1.0,2.0,2.0,1.0,5.0,1030.0
72906,38.0,1.0,20.0,1.0,4700.0,29.0,0.0,55.0,2.0,1.0,5.0,40000.0
72930,24.0,1.0,21.0,5.0,2145.0,5.0,2.0,40.0,1.0,1.0,5.0,1000.0
72981,62.0,4.0,23.0,1.0,440.0,51.0,0.0,60.0,1.0,1.0,5.0,426000.0
72982,76.0,1.0,16.0,2.0,9130.0,5.0,0.0,9.0,2.0,2.0,5.0,30700.0
73009,55.0,4.0,16.0,1.0,7700.0,5.0,1.0,40.0,2.0,1.0,5.0,26040.0
73013,63.0,5.0,16.0,1.0,5550.0,5.0,1.0,40.0,1.0,1.0,5.0,57000.0
73031,23.0,1.0,21.0,5.0,4640.0,8.0,17.0,50.0,2.0,1.0,6.0,7500.0
73065,22.0,1.0,19.0,5.0,340.0,6.0,17.0,20.0,2.0,1.0,6.0,5000.0
73109,18.0,1.0,14.0,5.0,4220.0,6.0,16.0,25.0,1.0,1.0,6.0,900.0
73181,41.0,1.0,16.0,3.0,7100.0,6.0,17.0,40.0,1.0,8.0,6.0,160000.0
73182,18.0,1.0,18.0,5.0,5400.0,6.0,17.0,18.0,1.0,8.0,6.0,1800.0
73221,20.0,5.0,16.0,5.0,9825.0,6.0,17.0,60.0,1.0,1.0,6.0,19000.0
73237,21.0,5.0,16.0,5.0,8030.0,34.0,17.0,40.0,1.0,1.0,6.0,25000.0
73300,21.0,2.0,19.0,5.0,2060.0,6.0,17.0,9.0,1.0,1.0,6.0,34000.0
73302,32.0,1.0,1.0,5.0,4252.0,303.0,17.0,40.0,1.0,1.0,6.0,30000.0
73342,20.0,1.0,16.0,5.0,3930.0,6.0,17.0,40.0,1.0,1.0,6.0,15000.0
73426,35.0,1.0,16.0,5.0,4110.0,6.0,16.0,35.0,2.0,1.0,6.0,2440.0
73465,19.0,1.0,18.0,5.0,4720.0,4.0,17.0,25.0,1.0,6.0,6.0,11000.0
73466,23.0,5.0,16.0,1.0,9830.0,53.0,17.0,45.0,1.0,1.0,6.0,35000.0
73489,21.0,1.0,18.0,5.0,9310.0,6.0,17.0,40.0,2.0,1.0,6.0,1500.0
73548,19.0,1.0,19.0,5.0,4020.0,42.0,17.0,14.0,2.0,6.0,6.0,3100.0
73554,18.0,1.0,16.0,5.0,4720.0,48.0,17.0,20.0,1.0,1.0,6.0,13300.0
73582,20.0,1.0,19.0,5.0,4720.0,303.0,17.0,20.0,2.0,1.0,6.0,6000.0
73628,22.0,4.0,16.0,5.0,2545.0,6.0,17.0,4.0,1.0,1.0,6.0,7000.0
73686,50.0,1.0,20.0,1.0,3602.0,233.0,17.0,40.0,2.0,6.0,6.0,20000.0
73718,18.0,1.0,18.0,5.0,2350.0,6.0,17.0,20.0,1.0,1.0,6.0,46710.0
73734,20.0,1.0,14.0,5.0,4220.0,512.0,17.0,8.0,1.0,7.0,6.0,500.0
73740,20.0,1.0,19.0,5.0,2320.0,34.0,17.0,6.0,2.0,1.0,6.0,480.0
73751,21.0,1.0,13.0,5.0,6600.0,6.0,16.0,40.0,1.0,1.0,6.0,8000.0
73754,46.0,6.0,13.0,5.0,4251.0,6.0,16.0,20.0,1.0,1.0,6.0,5000.0
73799,29.0,1.0,21.0,5.0,136.0,6.0,17.0,40.0,2.0,6.0,6.0,65000.0
73844,24.0,5.0,19.0,5.0,9825.0,26.0,17.0,50.0,1.0,1.0,6.0,25000.0
73865,19.0,4.0,18.0,5.0,5400.0,6.0,17.0,14.0,1.0,6.0,6.0,6500.0
73900,18.0,1.0,18.0,5.0,4055.0,6.0,17.0,20.0,2.0,6.0,6.0,1000.0
73922,31.0,1.0,19.0,3.0,9620.0,6.0,17.0,40.0,2.0,8.0,6.0,21100.0
73927,40.0,6.0,17.0,3.0,4760.0,6.0,16.0,20.0,1.0,1.0,6.0,2500.0
73940,47.0,1.0,11.0,3.0,9640.0,4.0,17.0,40.0,1.0,9.0,6.0,6900.0
73948,58.0,4.0,20.0,1.0,8950.0,48.0,16.0,36.0,1.0,2.0,6.0,12600.0
73993,18.0,1.0,18.0,5.0,4600.0,6.0,17.0,5.0,2.0,1.0,6.0,800.0
74014,56.0,2.0,20.0,5.0,4220.0,36.0,17.0,60.0,1.0,1.0,6.0,4200.0
74044,20.0,1.0,19.0,5.0,5740.0,6.0,17.0,5.0,2.0,9.0,6.0,500.0
74100,19.0,1.0,19.0,5.0,850.0,44.0,17.0,28.0,1.0,1.0,6.0,1000.0
74113,23.0,5.0,16.0,5.0,9830.0,36.0,17.0,58.0,1.0,8.0,6.0,42000.0
74233,21.0,1.0,16.0,5.0,4760.0,6.0,17.0,24.0,1.0,2.0,6.0,2000.0
74294,19.0,1.0,16.0,5.0,4622.0,210.0,17.0,40.0,2.0,6.0,6.0,2500.0
74386,46.0,4.0,19.0,5.0,4030.0,51.0,16.0,38.0,1.0,9.0,6.0,42800.0
74394,26.0,5.0,16.0,3.0,4020.0,303.0,17.0,80.0,1.0,1.0,6.0,19500.0
74399,22.0,1.0,18.0,5.0,9645.0,6.0,17.0,20.0,2.0,1.0,6.0,4000.0
74405,20.0,1.0,16.0,5.0,4720.0,42.0,17.0,39.0,1.0,9.0,6.0,19000.0
74434,81.0,2.0,17.0,2.0,2040.0,449.0,17.0,36.0,2.0,1.0,6.0,11300.0
74467,18.0,1.0,19.0,5.0,3960.0,6.0,17.0,18.0,2.0,8.0,6.0,4000.0
74539,18.0,1.0,18.0,5.0,5240.0,6.0,17.0,10.0,2.0,9.0,6.0,4600.0
74567,22.0,1.0,17.0,5.0,9620.0,6.0,17.0,40.0,1.0,1.0,6.0,6000.0
74568,21.0,1.0,19.0,5.0,2350.0,6.0,17.0,25.0,1.0,1.0,6.0,4000.0
74575,19.0,6.0,18.0,5.0,4600.0,6.0,17.0,20.0,2.0,9.0,6.0,15100.0
74584,24.0,1.0,17.0,5.0,9620.0,6.0,17.0,2.0,1.0,9.0,6.0,14100.0
74595,48.0,6.0,19.0,5.0,2600.0,6.0,17.0,20.0,1.0,1.0,6.0,11000.0
74638,28.0,1.0,17.0,5.0,6260.0,6.0,16.0,40.0,1.0,3.0,6.0,2500.0
74655,19.0,1.0,19.0,5.0,4130.0,6.0,17.0,15.0,2.0,1.0,6.0,4600.0
74661,20.0,5.0,16.0,5.0,9825.0,6.0,17.0,60.0,1.0,1.0,6.0,21000.0
74687,19.0,1.0,18.0,5.0,9130.0,6.0,17.0,30.0,1.0,1.0,6.0,5500.0
74706,27.0,1.0,11.0,1.0,4720.0,6.0,16.0,15.0,2.0,8.0,6.0,3700.0
74730,19.0,1.0,19.0,5.0,4760.0,233.0,17.0,10.0,1.0,6.0,6.0,1000.0
74761,22.0,1.0,18.0,5.0,9645.0,6.0,17.0,20.0,2.0,1.0,6.0,4000.0
74774,19.0,5.0,19.0,5.0,1970.0,11.0,17.0,6.0,2.0,1.0,6.0,20400.0
74818,28.0,4.0,9.0,5.0,6050.0,312.0,16.0,3.0,1.0,1.0,6.0,1200.0
74826,22.0,1.0,19.0,5.0,4150.0,6.0,17.0,12.0,1.0,1.0,6.0,3400.0
74874,22.0,2.0,16.0,5.0,5860.0,53.0,17.0,8.0,1.0,3.0,6.0,8400.0
74922,31.0,2.0,16.0,1.0,5420.0,6.0,17.0,40.0,2.0,1.0,6.0,16700.0
74957,18.0,1.0,18.0,5.0,2350.0,17.0,17.0,8.0,2.0,1.0,6.0,1500.0
74994,19.0,1.0,18.0,5.0,4720.0,6.0,17.0,12.0,2.0,1.0,6.0,3000.0
75000,24.0,5.0,16.0,5.0,9825.0,38.0,17.0,60.0,1.0,1.0,6.0,22000.0
75039,19.0,5.0,16.0,5.0,6355.0,17.0,17.0,50.0,1.0,1.0,6.0,20000.0
75057,24.0,5.0,16.0,5.0,7140.0,48.0,17.0,40.0,1.0,1.0,6.0,40000.0
75058,17.0,6.0,13.0,5.0,8990.0,13.0,16.0,15.0,1.0,2.0,6.0,80000.0
75079,27.0,5.0,19.0,1.0,9825.0,47.0,17.0,50.0,1.0,1.0,6.0,57700.0
75081,21.0,6.0,14.0,5.0,6260.0,6.0,16.0,20.0,1.0,1.0,6.0,1300.0
75089,40.0,1.0,21.0,5.0,5860.0,6.0,17.0,10.0,2.0,1.0,6.0,20300.0
75090,19.0,1.0,19.0,5.0,7700.0,6.0,17.0,25.0,2.0,2.0,6.0,2200.0
75097,20.0,5.0,16.0,5.0,9300.0,51.0,17.0,60.0,1.0,1.0,6.0,21000.0
75142,19.0,1.0,19.0,5.0,4760.0,6.0,17.0,15.0,2.0,8.0,6.0,8000.0
75150,18.0,1.0,16.0,5.0,4760.0,6.0,17.0,28.0,2.0,6.0,6.0,2000.0
75267,23.0,1.0,16.0,4.0,9620.0,17.0,17.0,40.0,2.0,2.0,6.0,2800.0
75283,26.0,1.0,21.0,5.0,9620.0,6.0,16.0,36.0,1.0,1.0,6.0,3600.0
75288,40.0,1.0,12.0,1.0,6355.0,110.0,17.0,60.0,1.0,1.0,6.0,3800.0
75302,26.0,1.0,19.0,5.0,4010.0,6.0,17.0,40.0,1.0,1.0,6.0,28700.0
75307,19.0,2.0,16.0,5.0,5710.0,23.0,17.0,70.0,1.0,1.0,6.0,5000.0
75373,29.0,2.0,21.0,5.0,3910.0,17.0,17.0,50.0,1.0,1.0,6.0,23000.0
75443,18.0,1.0,18.0,5.0,5400.0,6.0,17.0,20.0,2.0,1.0,6.0,800.0
75445,23.0,5.0,16.0,5.0,9830.0,25.0,17.0,40.0,1.0,6.0,6.0,30000.0
75491,19.0,5.0,16.0,5.0,1105.0,33.0,17.0,55.0,1.0,1.0,6.0,22000.0
75543,18.0,1.0,16.0,5.0,4020.0,6.0,17.0,30.0,1.0,1.0,6.0,6000.0
75567,19.0,1.0,18.0,5.0,9645.0,25.0,17.0,25.0,1.0,1.0,6.0,3700.0
75569,29.0,1.0,14.0,4.0,4251.0,303.0,16.0,45.0,1.0,1.0,6.0,11200.0
75590,25.0,5.0,16.0,5.0,7100.0,25.0,17.0,81.0,1.0,2.0,6.0,24000.0
75646,72.0,2.0,18.0,5.0,440.0,27.0,17.0,56.0,2.0,1.0,6.0,17900.0
75663,19.0,1.0,18.0,5.0,4760.0,6.0,17.0,6.0,1.0,1.0,6.0,500.0
75687,44.0,1.0,16.0,5.0,6260.0,6.0,17.0,40.0,1.0,9.0,6.0,16800.0
75718,46.0,1.0,17.0,3.0,5120.0,27.0,16.0,40.0,2.0,5.0,6.0,32000.0
75768,21.0,5.0,16.0,5.0,9825.0,29.0,17.0,50.0,1.0,1.0,6.0,18000.0
75884,22.0,2.0,19.0,5.0,5860.0,6.0,17.0,12.0,1.0,1.0,6.0,900.0
75905,32.0,1.0,20.0,1.0,7410.0,38.0,17.0,55.0,1.0,1.0,6.0,111300.0
75927,26.0,6.0,19.0,5.0,4700.0,26.0,16.0,50.0,1.0,1.0,6.0,52000.0
75937,37.0,1.0,22.0,3.0,6050.0,48.0,17.0,30.0,1.0,9.0,6.0,3000.0
75950,59.0,1.0,20.0,5.0,7200.0,6.0,16.0,40.0,1.0,1.0,6.0,30000.0
75954,22.0,1.0,16.0,5.0,4760.0,6.0,17.0,20.0,2.0,9.0,6.0,3600.0
75973,18.0,1.0,18.0,5.0,4140.0,6.0,17.0,16.0,1.0,1.0,6.0,1400.0
76032,35.0,4.0,14.0,5.0,6230.0,6.0,16.0,40.0,1.0,1.0,6.0,20000.0
76033,37.0,1.0,16.0,5.0,9640.0,6.0,17.0,40.0,1.0,1.0,6.0,16000.0
76147,17.0,1.0,18.0,5.0,1108.0,6.0,17.0,20.0,1.0,6.0,6.0,1800.0
76176,29.0,1.0,21.0,5.0,2350.0,49.0,17.0,28.0,1.0,1.0,6.0,10000.0
76224,29.0,4.0,12.0,1.0,4251.0,6.0,16.0,40.0,1.0,1.0,6.0,65000.0
76247,19.0,5.0,16.0,5.0,9825.0,42.0,17.0,40.0,1.0,1.0,6.0,19600.0
76285,18.0,5.0,18.0,5.0,9830.0,35.0,17.0,81.0,1.0,1.0,6.0,5000.0
76313,56.0,1.0,17.0,5.0,4251.0,20.0,17.0,40.0,1.0,1.0,6.0,21000.0
76411,22.0,5.0,19.0,5.0,9830.0,48.0,17.0,40.0,1.0,1.0,6.0,7500.0
76413,20.0,2.0,21.0,5.0,2350.0,6.0,17.0,10.0,2.0,1.0,6.0,790.0
76459,45.0,1.0,14.0,3.0,9645.0,6.0,17.0,30.0,2.0,8.0,6.0,1500.0
76667,18.0,1.0,16.0,5.0,4020.0,6.0,17.0,25.0,2.0,7.0,6.0,2000.0
76670,31.0,1.0,14.0,5.0,9720.0,6.0,16.0,28.0,1.0,8.0,6.0,5300.0
76773,19.0,1.0,18.0,5.0,2360.0,6.0,17.0,17.0,1.0,1.0,6.0,1000.0
76774,40.0,2.0,18.0,5.0,9620.0,6.0,16.0,15.0,2.0,9.0,6.0,11200.0
76779,21.0,5.0,16.0,5.0,2012.0,1.0,17.0,42.0,2.0,2.0,6.0,19800.0
76788,18.0,1.0,18.0,5.0,4720.0,6.0,17.0,12.0,2.0,1.0,6.0,3000.0
76800,22.0,5.0,16.0,5.0,7100.0,18.0,17.0,72.0,1.0,1.0,6.0,24500.0
76837,20.0,1.0,19.0,5.0,5940.0,6.0,17.0,20.0,2.0,1.0,6.0,20000.0
76888,18.0,1.0,16.0,5.0,4760.0,362.0,17.0,20.0,2.0,8.0,6.0,2000.0
77020,22.0,5.0,16.0,5.0,7020.0,8.0,17.0,50.0,1.0,1.0,6.0,15600.0
77022,33.0,1.0,17.0,5.0,3602.0,6.0,17.0,40.0,2.0,2.0,6.0,13400.0
77042,19.0,1.0,18.0,5.0,4760.0,24.0,17.0,20.0,2.0,1.0,6.0,8000.0
77055,23.0,6.0,17.0,5.0,3602.0,6.0,16.0,20.0,2.0,2.0,6.0,12000.0
77068,41.0,1.0,20.0,5.0,340.0,6.0,17.0,40.0,2.0,1.0,6.0,40000.0
77099,19.0,5.0,16.0,5.0,9830.0,6.0,17.0,55.0,1.0,8.0,6.0,21000.0
77143,19.0,4.0,18.0,5.0,1108.0,6.0,17.0,8.0,2.0,6.0,6.0,900.0
77163,22.0,5.0,20.0,5.0,9830.0,12.0,17.0,50.0,1.0,1.0,6.0,20000.0
77231,48.0,6.0,13.0,3.0,9620.0,6.0,16.0,15.0,1.0,1.0,6.0,2500.0
77236,24.0,1.0,19.0,5.0,4110.0,6.0,17.0,28.0,2.0,1.0,6.0,20000.0
77265,23.0,1.0,14.0,5.0,6260.0,6.0,16.0,40.0,1.0,2.0,6.0,24000.0
77347,21.0,5.0,16.0,5.0,9825.0,17.0,17.0,70.0,1.0,1.0,6.0,24000.0
77352,21.0,1.0,16.0,5.0,4760.0,6.0,17.0,15.0,1.0,1.0,6.0,2000.0
77353,21.0,5.0,16.0,5.0,1555.0,6.0,17.0,99.0,1.0,1.0,6.0,18000.0
77382,22.0,3.0,19.0,5.0,4640.0,303.0,17.0,12.0,2.0,1.0,6.0,430.0
77385,58.0,1.0,21.0,4.0,340.0,24.0,17.0,40.0,2.0,1.0,6.0,80000.0
77413,60.0,1.0,21.0,1.0,3602.0,233.0,17.0,40.0,1.0,6.0,6.0,20000.0
77428,19.0,1.0,18.0,5.0,9620.0,6.0,17.0,16.0,1.0,1.0,6.0,6200.0
77495,23.0,1.0,19.0,5.0,2634.0,6.0,17.0,30.0,1.0,1.0,6.0,8000.0
77535,17.0,2.0,15.0,5.0,750.0,60.0,16.0,4.0,2.0,9.0,6.0,2000.0
77559,24.0,1.0,19.0,5.0,4640.0,6.0,17.0,50.0,2.0,8.0,6.0,3600.0
77586,29.0,1.0,19.0,5.0,9645.0,235.0,16.0,55.0,1.0,2.0,6.0,14000.0
77610,18.0,1.0,19.0,5.0,4220.0,6.0,17.0,15.0,1.0,1.0,6.0,3000.0
77617,21.0,7.0,19.0,5.0,2350.0,6.0,17.0,14.0,1.0,1.0,6.0,2000.0
77665,31.0,1.0,14.0,5.0,3601.0,6.0,17.0,40.0,2.0,8.0,6.0,10000.0
77667,23.0,6.0,19.0,5.0,5510.0,6.0,16.0,40.0,1.0,1.0,6.0,5400.0
77725,41.0,1.0,20.0,5.0,340.0,6.0,17.0,40.0,2.0,1.0,6.0,40000.0
77728,41.0,6.0,21.0,3.0,4240.0,26.0,16.0,40.0,1.0,1.0,6.0,22000.0
77809,36.0,6.0,20.0,1.0,6260.0,6.0,16.0,35.0,1.0,2.0,6.0,15700.0
77817,69.0,7.0,19.0,1.0,565.0,6.0,16.0,50.0,1.0,1.0,6.0,52800.0
77825,20.0,1.0,19.0,5.0,4110.0,6.0,17.0,8.0,2.0,1.0,6.0,300.0
77858,18.0,1.0,18.0,5.0,4720.0,6.0,17.0,16.0,2.0,9.0,6.0,1500.0
77873,41.0,4.0,18.0,1.0,5860.0,21.0,16.0,35.0,1.0,1.0,6.0,35500.0
77902,19.0,1.0,19.0,5.0,1021.0,6.0,17.0,40.0,2.0,6.0,6.0,9540.0
77918,57.0,1.0,15.0,4.0,2545.0,6.0,16.0,27.0,1.0,1.0,6.0,37600.0
77926,19.0,5.0,16.0,5.0,9825.0,9.0,17.0,40.0,1.0,1.0,6.0,19700.0
78045,30.0,2.0,21.0,5.0,705.0,6.0,17.0,60.0,1.0,1.0,6.0,24800.0
78066,20.0,5.0,16.0,5.0,9825.0,41.0,17.0,73.0,1.0,1.0,6.0,18200.0
78074,22.0,1.0,18.0,5.0,4220.0,6.0,16.0,40.0,2.0,1.0,6.0,11000.0
78082,20.0,2.0,19.0,5.0,4640.0,6.0,17.0,20.0,2.0,1.0,6.0,3200.0
78092,57.0,2.0,21.0,5.0,2050.0,120.0,17.0,32.0,2.0,1.0,6.0,41600.0
78103,32.0,1.0,14.0,5.0,6050.0,6.0,17.0,40.0,2.0,1.0,6.0,6800.0
78148,20.0,1.0,19.0,5.0,2205.0,17.0,17.0,15.0,1.0,2.0,6.0,7000.0
78162,51.0,4.0,16.0,3.0,7800.0,48.0,16.0,60.0,1.0,1.0,6.0,48000.0
78206,47.0,4.0,19.0,1.0,2001.0,217.0,16.0,30.0,2.0,6.0,6.0,560.0
78237,23.0,5.0,16.0,1.0,9825.0,48.0,17.0,55.0,1.0,1.0,6.0,37700.0
78240,19.0,1.0,19.0,5.0,5120.0,163.0,17.0,8.0,2.0,1.0,6.0,1500.0
78243,18.0,1.0,19.0,5.0,4760.0,6.0,17.0,5.0,1.0,9.0,6.0,8000.0
78274,41.0,1.0,19.0,1.0,136.0,214.0,17.0,60.0,1.0,1.0,6.0,50000.0
78357,32.0,1.0,16.0,5.0,5510.0,6.0,7.0,40.0,1.0,8.0,6.0,14000.0
78389,36.0,1.0,16.0,5.0,5860.0,6.0,2.0,24.0,2.0,1.0,6.0,10000.0
78402,25.0,1.0,16.0,1.0,9645.0,6.0,10.0,40.0,1.0,8.0,6.0,25000.0
78412,58.0,1.0,16.0,1.0,5110.0,247.0,0.0,40.0,2.0,6.0,6.0,45000.0
78423,59.0,1.0,16.0,3.0,7720.0,233.0,4.0,40.0,2.0,6.0,6.0,32000.0
78464,36.0,1.0,21.0,1.0,1021.0,6.0,1.0,40.0,1.0,8.0,6.0,63000.0
78520,33.0,1.0,16.0,5.0,9645.0,6.0,12.0,32.0,1.0,8.0,6.0,12000.0
78566,38.0,2.0,19.0,1.0,2006.0,42.0,1.0,40.0,1.0,1.0,6.0,40000.0
78605,57.0,1.0,16.0,1.0,9645.0,6.0,1.0,40.0,2.0,8.0,6.0,56000.0
78617,26.0,1.0,17.0,5.0,9620.0,36.0,10.0,28.0,1.0,1.0,6.0,13000.0
78676,71.0,1.0,18.0,1.0,5240.0,17.0,0.0,55.0,1.0,1.0,6.0,148200.0
78691,35.0,2.0,21.0,1.0,3255.0,247.0,1.0,40.0,2.0,6.0,6.0,100000.0
78737,47.0,1.0,16.0,1.0,4760.0,6.0,0.0,20.0,2.0,1.0,6.0,3400.0
78758,42.0,1.0,20.0,1.0,7330.0,303.0,1.0,40.0,1.0,1.0,6.0,45000.0
78795,57.0,4.0,21.0,1.0,2310.0,303.0,1.0,33.0,2.0,8.0,6.0,84000.0
78813,20.0,3.0,16.0,5.0,4600.0,6.0,2.0,10.0,1.0,1.0,6.0,300.0
78828,25.0,1.0,21.0,5.0,1021.0,233.0,0.0,40.0,1.0,6.0,6.0,77000.0
78901,41.0,4.0,21.0,1.0,3255.0,134.0,1.0,45.0,2.0,1.0,6.0,102000.0
78947,20.0,1.0,19.0,5.0,4720.0,6.0,2.0,40.0,2.0,9.0,6.0,32000.0
78953,41.0,7.0,23.0,1.0,3090.0,13.0,1.0,90.0,1.0,1.0,6.0,565000.0
78963,42.0,1.0,22.0,1.0,300.0,210.0,0.0,60.0,1.0,6.0,6.0,230000.0
78997,25.0,5.0,21.0,1.0,9830.0,36.0,0.0,60.0,2.0,1.0,6.0,88000.0
79064,23.0,3.0,21.0,5.0,705.0,209.0,10.0,16.0,2.0,6.0,6.0,3100.0
79104,41.0,1.0,23.0,1.0,2100.0,217.0,0.0,40.0,2.0,1.0,6.0,80000.0
79122,62.0,1.0,1.0,1.0,9645.0,303.0,0.0,40.0,1.0,8.0,6.0,52000.0
79158,46.0,1.0,19.0,3.0,3602.0,6.0,0.0,40.0,2.0,1.0,6.0,30000.0
79179,26.0,6.0,19.0,5.0,9142.0,6.0,13.0,12.0,2.0,1.0,6.0,3200.0
79185,27.0,1.0,22.0,5.0,4820.0,36.0,0.0,60.0,1.0,1.0,6.0,150000.0
79192,56.0,7.0,7.0,1.0,440.0,303.0,0.0,30.0,1.0,8.0,6.0,48000.0
79195,33.0,1.0,16.0,1.0,6305.0,6.0,9.0,45.0,1.0,8.0,6.0,57000.0
79219,55.0,1.0,16.0,1.0,5240.0,207.0,1.0,40.0,2.0,6.0,6.0,25000.0
79254,34.0,1.0,21.0,1.0,3500.0,6.0,0.0,40.0,2.0,2.0,6.0,48000.0
79257,44.0,1.0,14.0,4.0,5610.0,6.0,2.0,40.0,1.0,9.0,6.0,30000.0
79341,34.0,1.0,21.0,5.0,2003.0,6.0,2.0,40.0,2.0,1.0,6.0,15600.0
79392,59.0,1.0,22.0,1.0,1360.0,224.0,1.0,40.0,1.0,1.0,6.0,182000.0
79444,52.0,1.0,16.0,1.0,9130.0,303.0,0.0,55.0,1.0,1.0,6.0,68000.0
79464,33.0,1.0,16.0,1.0,5000.0,6.0,0.0,35.0,2.0,8.0,6.0,15000.0
79487,38.0,4.0,21.0,5.0,8620.0,40.0,0.0,40.0,1.0,1.0,6.0,90000.0
79502,20.0,1.0,16.0,5.0,4110.0,6.0,2.0,34.0,1.0,6.0,6.0,35000.0
79550,32.0,1.0,21.0,5.0,2905.0,48.0,12.0,45.0,1.0,1.0,6.0,85000.0
79649,51.0,1.0,21.0,3.0,725.0,6.0,7.0,40.0,2.0,1.0,6.0,70000.0
79668,65.0,2.0,21.0,1.0,2016.0,6.0,0.0,2.0,2.0,1.0,6.0,10200.0
79743,49.0,1.0,19.0,1.0,4210.0,6.0,0.0,40.0,2.0,1.0,6.0,70000.0
79777,25.0,1.0,16.0,1.0,3603.0,6.0,0.0,40.0,2.0,1.0,6.0,14000.0
79910,26.0,1.0,21.0,5.0,2640.0,6.0,2.0,40.0,2.0,6.0,6.0,54000.0
79912,70.0,1.0,19.0,3.0,10.0,19.0,0.0,50.0,1.0,1.0,6.0,154500.0
79919,41.0,1.0,16.0,1.0,6230.0,6.0,1.0,40.0,1.0,1.0,6.0,17000.0
79943,45.0,1.0,22.0,1.0,1530.0,49.0,1.0,45.0,1.0,1.0,6.0,194500.0
80018,49.0,1.0,7.0,1.0,7810.0,303.0,1.0,52.0,1.0,1.0,6.0,53900.0
80061,63.0,1.0,16.0,1.0,3640.0,26.0,0.0,32.0,2.0,1.0,6.0,19000.0
80094,60.0,1.0,18.0,5.0,9130.0,6.0,2.0,45.0,1.0,1.0,6.0,18000.0
80122,33.0,6.0,16.0,1.0,9142.0,6.0,2.0,20.0,2.0,1.0,6.0,34520.0
80138,60.0,1.0,21.0,1.0,820.0,6.0,0.0,40.0,1.0,1.0,6.0,144000.0
80168,28.0,2.0,21.0,1.0,3255.0,6.0,1.0,36.0,2.0,1.0,6.0,38900.0
80199,69.0,1.0,20.0,1.0,4465.0,6.0,0.0,50.0,1.0,1.0,6.0,41600.0
80242,70.0,1.0,18.0,1.0,530.0,6.0,1.0,50.0,2.0,1.0,6.0,104000.0
80297,22.0,1.0,21.0,1.0,4020.0,6.0,1.0,28.0,1.0,1.0,6.0,15000.0
80329,42.0,1.0,16.0,1.0,6260.0,6.0,0.0,50.0,1.0,1.0,6.0,35000.0
80332,22.0,3.0,19.0,5.0,3602.0,6.0,2.0,41.0,2.0,2.0,6.0,12000.0
80338,47.0,2.0,20.0,2.0,5240.0,310.0,0.0,40.0,2.0,2.0,6.0,65000.0
80428,18.0,1.0,14.0,5.0,4720.0,6.0,2.0,20.0,2.0,8.0,6.0,6700.0
80434,30.0,6.0,11.0,5.0,9130.0,313.0,0.0,60.0,1.0,8.0,6.0,25000.0
80437,55.0,1.0,22.0,1.0,2825.0,36.0,1.0,45.0,1.0,1.0,6.0,270000.0
80478,31.0,1.0,18.0,5.0,4220.0,6.0,2.0,37.0,1.0,9.0,6.0,3600.0
80492,27.0,1.0,19.0,5.0,630.0,303.0,13.0,40.0,2.0,8.0,6.0,49000.0
80497,64.0,1.0,16.0,1.0,7750.0,303.0,0.0,40.0,2.0,1.0,6.0,35500.0
80499,35.0,1.0,20.0,1.0,7200.0,6.0,1.0,12.0,1.0,1.0,6.0,132000.0
80518,37.0,1.0,22.0,1.0,1007.0,6.0,1.0,45.0,2.0,6.0,6.0,177000.0
80573,20.0,1.0,16.0,5.0,4760.0,6.0,5.0,35.0,1.0,8.0,6.0,5200.0
80632,65.0,3.0,21.0,1.0,2014.0,212.0,0.0,40.0,1.0,1.0,6.0,61000.0
