id,AGEP,COW,SCHL,MAR,OCCP,POBP,RELP,WKHP,SEX,RAC1P,ST,PINCP
1196345,25.0,6.0,18.0,5.0,8140.0,40.0,0.0,25.0,1.0,3.0,40.0,12500.0
1196611,36.0,1.0,19.0,5.0,5610.0,40.0,13.0,40.0,1.0,3.0,40.0,40000.0
1196880,48.0,5.0,17.0,3.0,6010.0,40.0,0.0,40.0,2.0,3.0,40.0,53000.0
1196890,61.0,1.0,16.0,1.0,8140.0,20.0,1.0,60.0,1.0,3.0,40.0,49000.0
1196923,50.0,3.0,19.0,1.0,6442.0,40.0,1.0,40.0,1.0,3.0,40.0,30000.0
1196936,33.0,1.0,12.0,1.0,8140.0,40.0,1.0,50.0,1.0,3.0,40.0,70000.0
1197579,44.0,1.0,18.0,1.0,6200.0,40.0,0.0,50.0,1.0,3.0,40.0,97500.0
1198179,60.0,1.0,20.0,3.0,4720.0,40.0,0.0,30.0,2.0,3.0,40.0,1500.0
1198250,56.0,1.0,18.0,1.0,5020.0,40.0,1.0,40.0,1.0,3.0,40.0,57000.0
1198457,29.0,1.0,16.0,1.0,8990.0,40.0,0.0,48.0,1.0,3.0,40.0,60000.0
1199148,53.0,1.0,18.0,2.0,3500.0,40.0,6.0,40.0,2.0,3.0,40.0,30000.0
1199290,32.0,2.0,21.0,1.0,3255.0,12.0,0.0,24.0,2.0,3.0,40.0,42000.0
1199392,20.0,1.0,16.0,5.0,9365.0,40.0,2.0,32.0,1.0,3.0,40.0,7970.0
1199399,26.0,1.0,20.0,5.0,4020.0,40.0,0.0,40.0,2.0,3.0,40.0,27400.0
1199693,44.0,5.0,21.0,4.0,2011.0,40.0,2.0,40.0,1.0,3.0,40.0,53500.0
1200861,48.0,5.0,21.0,1.0,1105.0,40.0,9.0,40.0,1.0,3.0,40.0,60000.0
1201278,30.0,1.0,16.0,3.0,6200.0,39.0,10.0,20.0,1.0,3.0,40.0,8000.0
1201371,27.0,1.0,21.0,1.0,120.0,32.0,0.0,40.0,1.0,3.0,40.0,60000.0
1202620,50.0,3.0,16.0,1.0,7700.0,40.0,0.0,40.0,1.0,3.0,40.0,31000.0
1202629,42.0,1.0,20.0,1.0,8810.0,40.0,1.0,40.0,1.0,3.0,40.0,68500.0
1203080,33.0,1.0,11.0,1.0,4700.0,40.0,1.0,65.0,2.0,3.0,40.0,45000.0
1203191,30.0,1.0,16.0,3.0,310.0,40.0,0.0,40.0,2.0,3.0,40.0,35600.0
1203708,30.0,1.0,15.0,3.0,6260.0,40.0,2.0,40.0,1.0,3.0,40.0,95000.0
1203713,56.0,1.0,19.0,5.0,520.0,40.0,0.0,35.0,2.0,3.0,40.0,28000.0
1203962,27.0,1.0,18.0,5.0,5940.0,40.0,0.0,40.0,2.0,3.0,40.0,28800.0
1204117,51.0,1.0,16.0,1.0,4110.0,40.0,0.0,25.0,2.0,3.0,40.0,8700.0
1204523,43.0,7.0,16.0,1.0,6200.0,40.0,0.0,30.0,1.0,3.0,40.0,27000.0
1205044,47.0,1.0,16.0,1.0,4230.0,40.0,2.0,20.0,1.0,3.0,40.0,6300.0
1205487,41.0,1.0,16.0,1.0,4850.0,53.0,1.0,50.0,1.0,3.0,40.0,64000.0
1206750,58.0,1.0,16.0,3.0,8990.0,40.0,0.0,40.0,2.0,3.0,40.0,50000.0
1207091,39.0,3.0,16.0,5.0,6442.0,40.0,0.0,40.0,1.0,3.0,40.0,38000.0
1207605,68.0,6.0,21.0,1.0,4810.0,40.0,0.0,40.0,1.0,3.0,40.0,151504.0
1207860,36.0,1.0,16.0,1.0,8225.0,40.0,0.0,40.0,1.0,3.0,40.0,50000.0
1208023,60.0,1.0,16.0,3.0,3601.0,40.0,0.0,9.0,2.0,3.0,40.0,22000.0
1208747,42.0,3.0,19.0,1.0,3740.0,40.0,1.0,48.0,1.0,3.0,40.0,150000.0
1208774,50.0,1.0,16.0,3.0,4760.0,40.0,2.0,30.0,2.0,3.0,40.0,13000.0
1209003,38.0,2.0,21.0,1.0,3910.0,40.0,0.0,30.0,2.0,3.0,40.0,20000.0
1209398,35.0,1.0,17.0,5.0,4230.0,40.0,0.0,20.0,2.0,3.0,40.0,4600.0
1210563,41.0,7.0,18.0,3.0,4230.0,53.0,0.0,50.0,1.0,3.0,41.0,40000.0
1222956,68.0,5.0,16.0,3.0,230.0,30.0,0.0,40.0,1.0,3.0,41.0,229000.0
1224170,50.0,1.0,18.0,5.0,9620.0,41.0,0.0,40.0,1.0,3.0,41.0,20400.0
1226764,32.0,1.0,13.0,3.0,8990.0,53.0,13.0,40.0,1.0,3.0,41.0,20000.0
1229304,60.0,3.0,16.0,4.0,4230.0,6.0,0.0,40.0,2.0,3.0,41.0,26000.0
1262844,32.0,1.0,16.0,1.0,8225.0,36.0,1.0,50.0,2.0,3.0,42.0,74000.0
1330711,21.0,5.0,18.0,5.0,6230.0,46.0,17.0,30.0,1.0,3.0,46.0,10000.0
1331128,23.0,3.0,16.0,5.0,3930.0,46.0,7.0,40.0,1.0,3.0,46.0,24300.0
1331247,54.0,7.0,22.0,1.0,710.0,46.0,1.0,40.0,2.0,3.0,46.0,45000.0
1331430,64.0,5.0,20.0,3.0,5720.0,35.0,0.0,40.0,2.0,3.0,46.0,66000.0
1331869,25.0,1.0,13.0,5.0,4110.0,46.0,10.0,40.0,2.0,3.0,46.0,2000.0
1332617,46.0,3.0,21.0,1.0,2310.0,46.0,0.0,40.0,2.0,3.0,46.0,47000.0
1333006,40.0,3.0,19.0,1.0,4020.0,46.0,0.0,40.0,2.0,3.0,46.0,6150.0
1333078,56.0,1.0,19.0,2.0,4720.0,46.0,15.0,30.0,2.0,3.0,46.0,13900.0
1333123,47.0,1.0,20.0,3.0,2555.0,46.0,0.0,40.0,1.0,3.0,46.0,30000.0
1333715,25.0,3.0,16.0,5.0,4220.0,46.0,3.0,40.0,1.0,3.0,46.0,20000.0
1334027,33.0,1.0,16.0,5.0,3401.0,46.0,0.0,1.0,1.0,3.0,46.0,26000.0
1334474,22.0,1.0,18.0,5.0,4720.0,46.0,2.0,40.0,2.0,3.0,46.0,18700.0
1360221,23.0,1.0,19.0,1.0,4020.0,303.0,0.0,8.0,2.0,3.0,47.0,400.0
1399419,20.0,1.0,17.0,1.0,4030.0,303.0,12.0,40.0,1.0,3.0,48.0,20800.0
1404630,36.0,5.0,21.0,1.0,9810.0,30.0,0.0,60.0,1.0,3.0,48.0,46700.0
1405278,59.0,2.0,21.0,1.0,5940.0,48.0,1.0,24.0,2.0,3.0,48.0,21000.0
1407654,41.0,6.0,11.0,5.0,6520.0,303.0,0.0,55.0,1.0,3.0,48.0,98000.0
1414078,62.0,4.0,19.0,3.0,4220.0,48.0,0.0,46.0,2.0,3.0,48.0,23000.0
1414933,60.0,3.0,18.0,5.0,5940.0,48.0,0.0,40.0,2.0,3.0,48.0,47500.0
1416450,53.0,1.0,21.0,1.0,4200.0,48.0,0.0,50.0,1.0,3.0,48.0,112000.0
1429638,32.0,1.0,16.0,1.0,6230.0,48.0,0.0,40.0,1.0,3.0,48.0,32000.0
1431405,46.0,3.0,21.0,5.0,3870.0,40.0,0.0,40.0,2.0,3.0,48.0,68000.0
1435582,52.0,1.0,20.0,1.0,1410.0,17.0,0.0,40.0,1.0,3.0,48.0,87000.0
1460599,33.0,1.0,19.0,1.0,2002.0,48.0,1.0,40.0,1.0,3.0,48.0,58300.0
1473364,19.0,1.0,19.0,5.0,5610.0,48.0,2.0,20.0,1.0,3.0,48.0,2400.0
1483229,69.0,1.0,21.0,1.0,9130.0,48.0,0.0,40.0,1.0,3.0,48.0,54000.0
1490502,50.0,1.0,19.0,5.0,5840.0,6.0,0.0,40.0,2.0,3.0,48.0,27700.0
1490504,24.0,1.0,19.0,5.0,9645.0,6.0,2.0,40.0,2.0,3.0,48.0,16200.0
1495472,61.0,1.0,16.0,1.0,6200.0,40.0,0.0,60.0,1.0,3.0,48.0,12000.0
1495788,35.0,4.0,21.0,1.0,2205.0,48.0,0.0,40.0,1.0,3.0,48.0,59000.0
1506379,23.0,1.0,19.0,5.0,6260.0,35.0,2.0,35.0,1.0,3.0,49.0,7000.0
1511114,39.0,5.0,20.0,5.0,4251.0,49.0,13.0,32.0,2.0,3.0,49.0,51700.0
1516461,36.0,1.0,19.0,5.0,630.0,49.0,5.0,40.0,2.0,3.0,49.0,60000.0
1517137,19.0,1.0,19.0,5.0,4020.0,49.0,2.0,40.0,2.0,3.0,49.0,40000.0
1518690,41.0,4.0,21.0,1.0,2722.0,40.0,1.0,60.0,1.0,3.0,49.0,155000.0
1520492,50.0,4.0,21.0,5.0,2310.0,49.0,0.0,50.0,2.0,3.0,49.0,55000.0
1520712,35.0,1.0,20.0,1.0,7220.0,40.0,0.0,40.0,1.0,3.0,49.0,84000.0
1534597,72.0,6.0,20.0,1.0,710.0,9.0,1.0,10.0,2.0,3.0,51.0,23500.0
1547870,49.0,6.0,20.0,3.0,5920.0,12.0,12.0,15.0,2.0,3.0,51.0,52500.0
1550329,19.0,1.0,14.0,5.0,4720.0,51.0,7.0,40.0,2.0,3.0,51.0,3200.0
1567798,59.0,5.0,16.0,5.0,2145.0,51.0,0.0,40.0,2.0,3.0,51.0,48000.0
1571898,21.0,1.0,13.0,5.0,310.0,53.0,16.0,45.0,2.0,3.0,53.0,18300.0
1575397,48.0,3.0,20.0,5.0,10.0,53.0,0.0,40.0,1.0,3.0,53.0,90000.0
1577789,35.0,1.0,17.0,5.0,4220.0,53.0,2.0,40.0,1.0,3.0,53.0,3500.0
1578585,48.0,1.0,1.0,3.0,4140.0,48.0,13.0,32.0,2.0,3.0,53.0,17500.0
1582340,48.0,5.0,16.0,5.0,2014.0,53.0,13.0,40.0,2.0,3.0,53.0,46800.0
1585939,23.0,3.0,15.0,5.0,4251.0,53.0,2.0,40.0,1.0,3.0,53.0,24500.0
1586766,58.0,3.0,21.0,1.0,440.0,53.0,1.0,40.0,2.0,3.0,53.0,47000.0
1590830,39.0,1.0,19.0,1.0,6230.0,53.0,1.0,30.0,1.0,3.0,53.0,40000.0
1591504,45.0,1.0,17.0,3.0,6410.0,53.0,15.0,40.0,1.0,3.0,53.0,80330.0
1594080,29.0,1.0,17.0,5.0,5165.0,4.0,2.0,40.0,1.0,3.0,53.0,40000.0
1594634,56.0,5.0,17.0,1.0,1970.0,53.0,1.0,40.0,1.0,3.0,53.0,40300.0
1594783,64.0,1.0,16.0,1.0,7700.0,53.0,1.0,55.0,1.0,3.0,53.0,103000.0
1597622,26.0,2.0,19.0,1.0,5810.0,49.0,1.0,40.0,2.0,3.0,53.0,20000.0
1598246,21.0,1.0,19.0,5.0,4621.0,53.0,0.0,4.0,2.0,3.0,53.0,5000.0
1600299,49.0,1.0,22.0,4.0,2905.0,53.0,0.0,45.0,1.0,3.0,53.0,67000.0
1600732,24.0,1.0,16.0,5.0,6050.0,53.0,7.0,40.0,1.0,3.0,53.0,5400.0
1603084,63.0,1.0,19.0,1.0,9005.0,2.0,0.0,60.0,1.0,3.0,53.0,94000.0
1609560,32.0,3.0,22.0,1.0,6720.0,53.0,1.0,40.0,1.0,3.0,53.0,40000.0
1625135,50.0,5.0,18.0,1.0,440.0,55.0,1.0,40.0,2.0,3.0,55.0,43000.0
1626372,55.0,1.0,17.0,1.0,3421.0,31.0,1.0,30.0,2.0,3.0,55.0,18000.0
1626632,47.0,1.0,16.0,5.0,9640.0,53.0,2.0,40.0,1.0,3.0,55.0,29450.0
1626920,28.0,1.0,14.0,5.0,6230.0,55.0,13.0,40.0,1.0,3.0,55.0,18000.0
1628434,30.0,2.0,21.0,1.0,4622.0,55.0,0.0,40.0,1.0,3.0,55.0,60000.0
1631676,25.0,1.0,19.0,5.0,6260.0,55.0,5.0,40.0,1.0,3.0,55.0,480.0
1640582,23.0,3.0,21.0,5.0,5720.0,55.0,0.0,40.0,2.0,3.0,55.0,30000.0
1649914,60.0,1.0,17.0,3.0,8225.0,55.0,0.0,40.0,1.0,3.0,55.0,30000.0
1654956,27.0,1.0,19.0,5.0,6050.0,56.0,7.0,40.0,1.0,3.0,56.0,32000.0
